run,arm,seed,step,train_win_rate,train_score,difficulty,r_objective,r_alpha,r_beta,r_zeta,r_delta,coverage,visit_entropy
w11-ent0003-s51,w11-ent0003,51,3072,0.0,0.423,-1.0,,,,,,,
w11-ent0003-s51,w11-ent0003,51,33792,0.0,0.445,-1.0,-0.975,0.0,0.0,0.0,0.0,0.96,0.933
w11-ent0003-s51,w11-ent0003,51,64512,0.02,0.475,-1.0,-0.95,0.0,0.0,0.0,0.0,0.978,0.919
w11-ent0003-s51,w11-ent0003,51,95232,0.0,0.508,-1.0,-0.975,0.0,0.0,0.0,0.0,0.982,0.905
w11-ent0003-s51,w11-ent0003,51,125952,0.01,0.543,-1.0,-0.9791,0.0,0.0,0.0,0.0,0.983,0.899
w11-ent0003-s51,w11-ent0003,51,156672,0.01,0.523,-1.0,-0.9518,0.0,0.0,0.0,0.0,0.984,0.894
w11-ent0003-s51,w11-ent0003,51,187392,0.04,0.562,-1.0,-0.925,0.0,0.0,0.0,0.0,0.988,0.889
w11-ent0003-s51,w11-ent0003,51,218112,0.03,0.616,-1.0,-0.95,0.0,0.0,0.0,0.0,0.99,0.887
w11-ent0003-s51,w11-ent0003,51,248832,0.05,0.643,-1.0,-0.9559,0.0,0.0,0.0,0.0,0.992,0.888
w11-ent0003-s51,w11-ent0003,51,279552,0.04,0.595,-1.0,-0.8887,0.0,0.0,0.0,0.0,0.994,0.888
w11-ent0003-s51,w11-ent0003,51,310272,0.07,0.638,-1.0,-0.8342,0.0,0.0,0.0,0.0,0.997,0.889
w11-ent0003-s51,w11-ent0003,51,340992,0.07,0.634,-1.0,-0.8772,0.0,0.0,0.0,0.0,0.999,0.89
w11-ent0003-s51,w11-ent0003,51,371712,0.02,0.608,-1.0,-0.7596,0.0,0.0,0.0,0.0,0.999,0.89
w11-ent0003-s51,w11-ent0003,51,402432,0.03,0.621,-1.0,-0.8595,0.0,0.0,0.0,0.0,0.999,0.891
w11-ent0003-s51,w11-ent0003,51,433152,0.09,0.671,-1.0,-0.8306,0.0,0.0,0.0,0.0,0.999,0.891
w11-ent0003-s51,w11-ent0003,51,463872,0.07,0.694,-1.0,-0.8604,0.0,0.0,0.0,0.0,0.999,0.891
w11-ent0003-s51,w11-ent0003,51,494592,0.06,0.648,-1.0,-0.8551,0.0,0.0,0.0,0.0,0.999,0.892
w11-ent0003-s51,w11-ent0003,51,525312,0.09,0.682,-1.0,-0.8034,0.0,0.0,0.0,0.0,0.999,0.894
w11-ent0003-s51,w11-ent0003,51,556032,0.18,0.798,-1.0,-0.8841,0.0,0.0,0.0,0.0,0.999,0.895
w11-ent0003-s51,w11-ent0003,51,586752,0.09,0.705,-1.0,-0.8606,0.0,0.0,0.0,0.0,0.999,0.896
w11-ent0003-s51,w11-ent0003,51,617472,0.11,0.719,-1.0,-0.8322,0.0,0.0,0.0,0.0,0.999,0.896
w11-ent0003-s51,w11-ent0003,51,648192,0.13,0.739,-1.0,-0.7805,0.0,0.0,0.0,0.0,0.999,0.897
w11-ent0003-s51,w11-ent0003,51,678912,0.12,0.748,-1.0,-0.7596,0.0,0.0,0.0,0.0,0.999,0.897
w11-ent0003-s51,w11-ent0003,51,709632,0.08,0.721,-1.0,-0.6671,0.0,0.0,0.0,0.0,0.999,0.898
w11-ent0003-s51,w11-ent0003,51,740352,0.09,0.693,-1.0,-0.6731,0.0,0.0,0.0,0.0,0.999,0.898
w11-ent0003-s51,w11-ent0003,51,771072,0.08,0.697,-1.0,-0.8785,0.0,0.0,0.0,0.0,0.999,0.899
w11-ent0003-s51,w11-ent0003,51,801792,0.1,0.686,-1.0,-0.7894,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,832512,0.14,0.756,-1.0,-0.8106,0.0,0.0,0.0,0.0,1.0,0.901
w11-ent0003-s51,w11-ent0003,51,863232,0.12,0.742,-1.0,-0.6885,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,893952,0.11,0.737,-1.0,-0.7399,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,924672,0.14,0.788,-1.0,-0.7631,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,955392,0.14,0.789,-1.0,-0.746,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,986112,0.13,0.743,-1.0,-0.6286,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,1016832,0.2,0.801,-1.0,-0.6551,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,1047552,0.11,0.742,-1.0,-0.8091,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,1078272,0.1,0.751,-1.0,-0.6907,0.0,0.0,0.0,0.0,1.0,0.906
w11-ent0003-s51,w11-ent0003,51,1108992,0.12,0.731,-1.0,-0.7323,0.0,0.0,0.0,0.0,1.0,0.906
w11-ent0003-s51,w11-ent0003,51,1139712,0.08,0.713,-1.0,-0.8064,0.0,0.0,0.0,0.0,1.0,0.906
w11-ent0003-s51,w11-ent0003,51,1170432,0.15,0.756,-1.0,-0.817,0.0,0.0,0.0,0.0,1.0,0.906
w11-ent0003-s51,w11-ent0003,51,1201152,0.1,0.719,-1.0,-0.7064,0.0,0.0,0.0,0.0,1.0,0.906
w11-ent0003-s51,w11-ent0003,51,1231872,0.19,0.813,-1.0,-0.5787,0.0,0.0,0.0,0.0,1.0,0.906
w11-ent0003-s51,w11-ent0003,51,1262592,0.11,0.792,-1.0,-0.6668,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,1293312,0.11,0.757,-1.0,-0.57,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,1324032,0.18,0.791,-1.0,-0.604,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,1354752,0.17,0.8,-1.0,-0.515,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,1385472,0.18,0.8,-1.0,-0.6095,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,1416192,0.15,0.769,-1.0,-0.4442,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,1446912,0.22,0.838,-1.0,-0.5389,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,1477632,0.2,0.865,-1.0,-0.6428,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,1508352,0.14,0.75,-1.0,-0.5241,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,1539072,0.23,0.866,-1.0,-0.5208,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,1569792,0.25,0.875,-1.0,-0.4912,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,1600512,0.14,0.801,-1.0,-0.6401,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,1631232,0.16,0.838,-1.0,-0.5881,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,1661952,0.22,0.894,-1.0,-0.5016,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,1692672,0.18,0.851,-1.0,-0.5472,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,1723392,0.2,0.822,-1.0,-0.402,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,1754112,0.16,0.798,-1.0,-0.5179,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,1784832,0.25,0.872,-1.0,-0.6591,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,1815552,0.16,0.82,-1.0,-0.3292,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,1846272,0.2,0.825,-1.0,-0.4574,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,1876992,0.18,0.812,-1.0,-0.6664,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,1907712,0.18,0.81,-1.0,-0.4689,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,1938432,0.31,0.914,-1.0,-0.555,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,1969152,0.25,0.902,-1.0,-0.4044,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,1999872,0.29,0.911,-1.0,-0.6206,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2030592,0.17,0.817,-1.0,-0.2486,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2061312,0.28,0.892,-1.0,-0.4135,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2092032,0.2,0.847,-1.0,-0.4309,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2122752,0.26,0.871,-1.0,-0.4311,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2153472,0.3,0.876,-1.0,-0.5224,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2184192,0.27,0.904,-1.0,-0.1781,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2214912,0.25,0.847,-1.0,-0.485,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2245632,0.28,0.878,-1.0,-0.2906,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2276352,0.16,0.805,-1.0,-0.3255,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2307072,0.2,0.856,-1.0,-0.3755,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2337792,0.32,0.9,-1.0,-0.38,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2368512,0.27,0.884,-1.0,-0.3208,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2399232,0.19,0.848,-1.0,-0.427,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2429952,0.29,0.916,-1.0,-0.1325,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2460672,0.36,0.965,-1.0,-0.4436,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2491392,0.26,0.864,-1.0,-0.0271,0.0,0.0,0.0,0.0,1.0,0.905
w11-ent0003-s51,w11-ent0003,51,2522112,0.31,0.922,-1.0,-0.2138,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,2552832,0.31,0.915,-1.0,-0.1563,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,2583552,0.33,0.93,-1.0,-0.2433,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,2614272,0.32,0.914,-1.0,-0.2062,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,2644992,0.3,0.914,-1.0,-0.3352,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,2675712,0.41,0.996,-1.0,-0.079,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,2706432,0.33,0.943,-1.0,-0.1403,0.0,0.0,0.0,0.0,1.0,0.904
w11-ent0003-s51,w11-ent0003,51,2737152,0.45,1.012,-1.0,0.0883,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,2767872,0.34,0.938,-1.0,-0.0528,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,2798592,0.45,1.049,-1.0,-0.1074,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,2829312,0.43,0.993,-1.0,-0.1587,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,2860032,0.46,1.006,-1.0,-0.1075,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,2890752,0.48,1.053,-1.0,-0.1502,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,2921472,0.4,0.97,-1.0,0.0815,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,2952192,0.44,0.992,-1.0,0.1111,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,2982912,0.36,0.968,-1.0,-0.116,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3013632,0.52,1.089,-1.0,-0.1282,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3044352,0.39,1.021,-1.0,-0.0814,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3075072,0.5,1.067,-1.0,0.0869,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3105792,0.46,1.033,-0.989,0.0463,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3136512,0.49,1.063,-1.0,0.138,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3167232,0.49,1.036,-1.0,-0.0102,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3197952,0.51,1.047,-1.0,0.1849,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3228672,0.51,1.063,-1.0,0.0769,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3259392,0.52,1.086,-1.0,0.1476,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3290112,0.47,1.049,-1.0,0.282,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3320832,0.4,0.991,-1.0,0.3277,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3351552,0.49,1.035,-1.0,0.0844,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3382272,0.36,0.961,-1.0,0.2585,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3412992,0.42,1.018,-1.0,-0.0817,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3443712,0.49,1.016,-0.983,0.2786,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3474432,0.43,1.005,-0.983,0.1925,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3505152,0.45,1.02,-0.983,0.3418,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3535872,0.49,1.06,-0.972,0.2549,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3566592,0.5,1.042,-0.972,0.1173,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3597312,0.6,1.126,-0.972,0.3409,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3628032,0.5,1.068,-0.972,0.2903,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3658752,0.51,1.064,-0.972,0.2962,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3689472,0.53,1.073,-0.972,0.1717,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3720192,0.48,1.069,-0.96,0.4878,0.0,0.0,0.0,0.0,1.0,0.903
w11-ent0003-s51,w11-ent0003,51,3750912,0.54,1.076,-0.96,0.3519,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,3781632,0.52,1.071,-0.922,0.4158,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,3812352,0.56,1.094,-0.922,0.2744,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,3843072,0.54,1.098,-0.899,0.2789,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,3873792,0.52,1.07,-0.899,0.2848,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,3904512,0.55,1.083,-0.884,0.284,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,3935232,0.57,1.095,-0.861,0.2673,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,3965952,0.63,1.156,-0.847,0.3996,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,3996672,0.54,1.092,-0.834,0.2073,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,4027392,0.53,1.088,-0.834,0.2132,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,4058112,0.61,1.117,-0.812,0.4488,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,4088832,0.57,1.108,-0.778,0.4231,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,4119552,0.55,1.103,-0.766,0.2421,0.0,0.0,0.0,0.0,1.0,0.902
w11-ent0003-s51,w11-ent0003,51,4150272,0.58,1.124,-0.751,0.3108,0.0,0.0,0.0,0.0,1.0,0.901
w11-ent0003-s51,w11-ent0003,51,4180992,0.58,1.113,-0.74,0.316,0.0,0.0,0.0,0.0,1.0,0.901
w11-ent0003-s51,w11-ent0003,51,4211712,0.63,1.134,-0.717,0.0933,0.0,0.0,0.0,0.0,1.0,0.901
w11-ent0003-s51,w11-ent0003,51,4242432,0.58,1.082,-0.676,0.4129,0.0,0.0,0.0,0.0,1.0,0.901
w11-ent0003-s51,w11-ent0003,51,4273152,0.64,1.153,-0.676,0.3692,0.0,0.0,0.0,0.0,1.0,0.901
w11-ent0003-s51,w11-ent0003,51,4303872,0.58,1.088,-0.662,0.3109,0.0,0.0,0.0,0.0,1.0,0.901
w11-ent0003-s51,w11-ent0003,51,4334592,0.6,1.126,-0.635,0.2669,0.0,0.0,0.0,0.0,1.0,0.901
w11-ent0003-s51,w11-ent0003,51,4365312,0.53,1.057,-0.611,0.3895,0.0,0.0,0.0,0.0,1.0,0.901
w11-ent0003-s51,w11-ent0003,51,4396032,0.58,1.099,-0.6,0.2536,0.0,0.0,0.0,0.0,1.0,0.901
w11-ent0003-s51,w11-ent0003,51,4426752,0.6,1.111,-0.551,0.2913,0.0,0.0,0.0,0.0,1.0,0.901
w11-ent0003-s51,w11-ent0003,51,4457472,0.55,1.044,-0.54,0.4106,0.0,0.0,0.0,0.0,1.0,0.901
w11-ent0003-s51,w11-ent0003,51,4488192,0.58,1.072,-0.526,0.1362,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,4518912,0.58,1.085,-0.486,0.2075,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,4549632,0.55,1.059,-0.486,0.0318,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,4580352,0.54,1.066,-0.461,0.4998,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,4611072,0.41,0.962,-0.461,0.4351,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,4641792,0.49,1.026,-0.461,0.3157,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,4672512,0.49,0.999,-0.449,0.2869,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,4703232,0.45,0.986,-0.438,0.2276,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,4733952,0.42,0.983,-0.426,0.1477,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,4764672,0.53,1.043,-0.396,0.2655,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,4795392,0.56,1.079,-0.396,0.1281,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,4826112,0.69,1.161,-0.369,0.2393,0.0,0.0,0.0,0.0,1.0,0.9
w11-ent0003-s51,w11-ent0003,51,4856832,0.49,1.028,-0.328,0.4119,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,4887552,0.47,0.997,-0.302,0.1993,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,4918272,0.46,1.003,-0.291,0.2972,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,4948992,0.51,1.016,-0.279,0.1815,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,4979712,0.46,1.005,-0.233,0.2965,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,5010432,0.53,1.028,-0.161,0.3053,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,5041152,0.5,1.028,-0.126,0.4591,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,5071872,0.53,1.046,-0.126,0.0353,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,5102592,0.59,1.077,-0.115,0.2468,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,5133312,0.57,1.064,-0.103,0.2917,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,5164032,0.54,1.049,-0.088,0.081,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,5194752,0.46,0.978,-0.075,0.2792,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,5225472,0.46,0.98,-0.075,0.3528,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,5256192,0.58,1.061,-0.039,0.3342,0.0,0.0,0.0,0.0,1.0,0.899
w11-ent0003-s51,w11-ent0003,51,5286912,0.52,1.033,-0.027,0.4071,0.0,0.0,0.0,0.0,1.0,0.898
w11-ent0003-s51,w11-ent0003,51,5317632,0.49,1.006,0.0,0.321,0.0,0.0,0.0,0.0,1.0,0.898
w11-ent0003-s51,w11-ent0003,51,5348352,0.51,1.025,0.0,0.1763,0.0,0.0,0.0,0.0,1.0,0.898
w11-ent0003-s51,w11-ent0003,51,5379072,0.6,1.097,0.0,0.299,0.0,0.0,0.0,0.0,1.0,0.898
w11-ent0003-s51,w11-ent0003,51,5409792,0.56,1.058,0.0,0.3749,0.0,0.0,0.0,0.0,1.0,0.898
w11-ent0003-s51,w11-ent0003,51,5440512,0.57,1.078,0.0,0.3493,0.0,0.0,0.0,0.0,1.0,0.898
w11-ent0003-s51,w11-ent0003,51,5471232,0.54,1.039,0.0,0.1405,0.0,0.0,0.0,0.0,1.0,0.898
w11-ent0003-s51,w11-ent0003,51,5501952,0.64,1.107,0.0,0.1315,0.0,0.0,0.0,0.0,1.0,0.898
w11-ent0003-s51,w11-ent0003,51,5532672,0.55,1.066,0.0,0.3116,0.0,0.0,0.0,0.0,1.0,0.897
w11-ent0003-s51,w11-ent0003,51,5563392,0.55,1.07,0.0,0.2444,0.0,0.0,0.0,0.0,1.0,0.897
w11-ent0003-s51,w11-ent0003,51,5594112,0.6,1.083,0.0,0.3927,0.0,0.0,0.0,0.0,1.0,0.897
w11-ent0003-s51,w11-ent0003,51,5624832,0.53,1.024,0.0,0.456,0.0,0.0,0.0,0.0,1.0,0.897
w11-ent0003-s51,w11-ent0003,51,5655552,0.5,1.02,0.0,0.3941,0.0,0.0,0.0,0.0,1.0,0.897
w11-ent0003-s51,w11-ent0003,51,5686272,0.6,1.099,0.0,0.3254,0.0,0.0,0.0,0.0,1.0,0.896
w11-ent0003-s51,w11-ent0003,51,5716992,0.52,1.022,0.0,0.2277,0.0,0.0,0.0,0.0,1.0,0.896
w11-ent0003-s51,w11-ent0003,51,5747712,0.51,1.022,0.0,0.4467,0.0,0.0,0.0,0.0,1.0,0.896
w11-ent0003-s51,w11-ent0003,51,5778432,0.54,1.074,0.0,0.5345,0.0,0.0,0.0,0.0,1.0,0.896
w11-ent0003-s51,w11-ent0003,51,5809152,0.61,1.084,0.0,0.2751,0.0,0.0,0.0,0.0,1.0,0.896
w11-ent0003-s51,w11-ent0003,51,5839872,0.59,1.077,0.0,0.2488,0.0,0.0,0.0,0.0,1.0,0.895
w11-ent0003-s51,w11-ent0003,51,5870592,0.65,1.095,0.0,0.2368,0.0,0.0,0.0,0.0,1.0,0.895
w11-ent0003-s51,w11-ent0003,51,5901312,0.54,1.042,0.0,0.3947,0.0,0.0,0.0,0.0,1.0,0.895
w11-ent0003-s51,w11-ent0003,51,5932032,0.64,1.109,0.0,0.3173,0.0,0.0,0.0,0.0,1.0,0.895
w11-ent0003-s51,w11-ent0003,51,5962752,0.62,1.1,0.0,0.4809,0.0,0.0,0.0,0.0,1.0,0.894
w11-ent0003-s51,w11-ent0003,51,5993472,0.63,1.14,0.0,0.4438,0.0,0.0,0.0,0.0,1.0,0.894
w11-ent0003-s51,w11-ent0003,51,6024192,0.61,1.085,0.0,0.5298,0.0,0.0,0.0,0.0,1.0,0.894
w11-ent0003-s51,w11-ent0003,51,6054912,0.65,1.119,0.0,0.6059,0.0,0.0,0.0,0.0,1.0,0.894
w11-ent0003-s51,w11-ent0003,51,6085632,0.58,1.064,0.0,0.4024,0.0,0.0,0.0,0.0,1.0,0.893
w11-ent0003-s51,w11-ent0003,51,6116352,0.59,1.062,0.0,0.5222,0.0,0.0,0.0,0.0,1.0,0.893
w11-ent0003-s51,w11-ent0003,51,6147072,0.63,1.092,0.0,0.4397,0.0,0.0,0.0,0.0,1.0,0.893
w11-ent0003-s51,w11-ent0003,51,6177792,0.61,1.089,0.0,0.4863,0.0,0.0,0.0,0.0,1.0,0.893
w11-ent0003-s51,w11-ent0003,51,6208512,0.59,1.067,0.0,0.5355,0.0,0.0,0.0,0.0,1.0,0.892
w11-ent0003-s51,w11-ent0003,51,6239232,0.62,1.061,0.0,0.4875,0.0,0.0,0.0,0.0,1.0,0.892
w11-ent0003-s51,w11-ent0003,51,6269952,0.68,1.122,0.0,0.4438,0.0,0.0,0.0,0.0,1.0,0.892
w11-ent0003-s51,w11-ent0003,51,6300672,0.71,1.14,0.0,0.3156,0.0,0.0,0.0,0.0,1.0,0.892
w11-ent0003-s51,w11-ent0003,51,6331392,0.57,1.044,0.0,0.2926,0.0,0.0,0.0,0.0,1.0,0.892
w11-ent0003-s51,w11-ent0003,51,6362112,0.62,1.078,0.0,0.6133,0.0,0.0,0.0,0.0,1.0,0.891
