run,arm,seed,step,train_win_rate,train_score,difficulty,r_objective,r_alpha,r_beta,r_zeta,r_delta,coverage,visit_entropy
director-on-s32,director-on,32,10632192,0.74,,0.0,,,,,,,
director-on-s32,director-on,32,10662912,0.82,,0.0,,,,,,,
director-on-s32,director-on,32,10693632,0.88,,0.0,,,,,,,
director-on-s32,director-on,32,10724352,0.83,,0.0,,,,,,,
director-on-s32,director-on,32,10755072,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,10785792,0.83,,0.0,,,,,,,
director-on-s32,director-on,32,10816512,0.77,,0.0,,,,,,,
director-on-s32,director-on,32,10847232,0.8,,0.0,,,,,,,
director-on-s32,director-on,32,10877952,0.81,,0.0,,,,,,,
director-on-s32,director-on,32,10908672,0.76,,0.0,,,,,,,
director-on-s32,director-on,32,10939392,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,10970112,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,11000832,0.76,,0.0,,,,,,,
director-on-s32,director-on,32,11031552,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,11062272,0.81,,0.0,,,,,,,
director-on-s32,director-on,32,11092992,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,11123712,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,11154432,0.91,,0.0,,,,,,,
director-on-s32,director-on,32,11185152,0.76,,0.0,,,,,,,
director-on-s32,director-on,32,11215872,0.82,,0.0,,,,,,,
director-on-s32,director-on,32,11246592,0.84,,0.0,,,,,,,
director-on-s32,director-on,32,11277312,0.83,,0.0,,,,,,,
director-on-s32,director-on,32,11308032,0.81,,0.0,,,,,,,
director-on-s32,director-on,32,11338752,0.74,,0.0,,,,,,,
director-on-s32,director-on,32,11369472,0.93,,0.0,,,,,,,
director-on-s32,director-on,32,11400192,0.8,,0.0,,,,,,,
director-on-s32,director-on,32,11430912,0.81,,0.0,,,,,,,
director-on-s32,director-on,32,11461632,0.8,,0.0,,,,,,,
director-on-s32,director-on,32,11492352,0.78,,0.0,,,,,,,
director-on-s32,director-on,32,11523072,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,11553792,0.84,,0.0,,,,,,,
director-on-s32,director-on,32,11584512,0.82,,0.0,,,,,,,
director-on-s32,director-on,32,11615232,0.89,,0.0,,,,,,,
director-on-s32,director-on,32,11645952,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,11676672,0.89,,0.0,,,,,,,
director-on-s32,director-on,32,11707392,0.79,,0.0,,,,,,,
director-on-s32,director-on,32,11738112,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,11768832,0.81,,0.0,,,,,,,
director-on-s32,director-on,32,11799552,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,11830272,0.8,,0.0,,,,,,,
director-on-s32,director-on,32,11860992,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,11891712,0.78,,0.0,,,,,,,
director-on-s32,director-on,32,11922432,0.79,,0.0,,,,,,,
director-on-s32,director-on,32,11953152,0.83,,0.0,,,,,,,
director-on-s32,director-on,32,11983872,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,12014592,0.79,,0.0,,,,,,,
director-on-s32,director-on,32,12045312,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,12076032,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,12106752,0.84,,0.0,,,,,,,
director-on-s32,director-on,32,12137472,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,12168192,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,12198912,0.89,,0.0,,,,,,,
director-on-s32,director-on,32,12229632,0.82,,0.0,,,,,,,
director-on-s32,director-on,32,12260352,0.85,,0.0,,,,,,,
director-on-s32,director-on,32,12291072,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,12321792,0.81,,0.0,,,,,,,
director-on-s32,director-on,32,12352512,0.79,,0.0,,,,,,,
director-on-s32,director-on,32,12383232,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,12413952,0.74,,0.0,,,,,,,
director-on-s32,director-on,32,12444672,0.78,,0.0,,,,,,,
director-on-s32,director-on,32,12475392,0.81,,0.0,,,,,,,
director-on-s32,director-on,32,12506112,0.82,,0.0,,,,,,,
director-on-s32,director-on,32,12536832,0.84,,0.0,,,,,,,
director-on-s32,director-on,32,12567552,0.82,,0.0,,,,,,,
director-on-s32,director-on,32,12598272,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,12628992,0.83,,0.0,,,,,,,
director-on-s32,director-on,32,12659712,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,12690432,0.81,,0.0,,,,,,,
director-on-s32,director-on,32,12721152,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,12751872,0.8,,0.0,,,,,,,
director-on-s32,director-on,32,12782592,0.82,,0.0,,,,,,,
director-on-s32,director-on,32,12813312,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,12844032,0.79,,0.0,,,,,,,
director-on-s32,director-on,32,12874752,0.82,,0.0,,,,,,,
director-on-s32,director-on,32,12905472,0.81,,0.0,,,,,,,
director-on-s32,director-on,32,12936192,0.84,,0.0,,,,,,,
director-on-s32,director-on,32,12966912,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,12997632,0.85,,0.0,,,,,,,
director-on-s32,director-on,32,13028352,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,13059072,0.81,,0.0,,,,,,,
director-on-s32,director-on,32,13089792,0.88,,0.0,,,,,,,
director-on-s32,director-on,32,13120512,0.82,,0.0,,,,,,,
director-on-s32,director-on,32,13151232,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,13181952,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,13212672,0.83,,0.0,,,,,,,
director-on-s32,director-on,32,13243392,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,13274112,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,13304832,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,13335552,0.84,,0.0,,,,,,,
director-on-s32,director-on,32,13366272,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,13396992,0.85,,0.0,,,,,,,
director-on-s32,director-on,32,13427712,0.83,,0.0,,,,,,,
director-on-s32,director-on,32,13458432,0.85,,0.0,,,,,,,
director-on-s32,director-on,32,13489152,0.94,,0.0,,,,,,,
director-on-s32,director-on,32,13519872,0.85,,0.0,,,,,,,
director-on-s32,director-on,32,13550592,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,13581312,0.82,,0.0,,,,,,,
director-on-s32,director-on,32,13612032,0.89,,0.0,,,,,,,
director-on-s32,director-on,32,13642752,0.85,,0.0,,,,,,,
director-on-s32,director-on,32,13673472,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,13704192,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,13734912,0.83,,0.0,,,,,,,
director-on-s32,director-on,32,13765632,0.83,,0.0,,,,,,,
director-on-s32,director-on,32,13796352,0.89,,0.0,,,,,,,
director-on-s32,director-on,32,13827072,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,13857792,0.91,,0.0,,,,,,,
director-on-s32,director-on,32,13888512,0.91,,0.0,,,,,,,
director-on-s32,director-on,32,13919232,0.84,,0.0,,,,,,,
director-on-s32,director-on,32,13949952,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,13980672,0.89,,0.0,,,,,,,
director-on-s32,director-on,32,14011392,0.93,,0.0,,,,,,,
director-on-s32,director-on,32,14042112,0.85,,0.0,,,,,,,
director-on-s32,director-on,32,14072832,0.92,,0.0,,,,,,,
director-on-s32,director-on,32,14103552,0.94,,0.0,,,,,,,
director-on-s32,director-on,32,14134272,0.89,,0.0,,,,,,,
director-on-s32,director-on,32,14164992,0.84,,0.0,,,,,,,
director-on-s32,director-on,32,14195712,0.94,,0.0,,,,,,,
director-on-s32,director-on,32,14226432,0.87,,0.0,,,,,,,
director-on-s32,director-on,32,14257152,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,14287872,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,14318592,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,14349312,0.93,,0.0,,,,,,,
director-on-s32,director-on,32,14380032,0.88,,0.0,,,,,,,
director-on-s32,director-on,32,14410752,0.84,,0.0,,,,,,,
director-on-s32,director-on,32,14441472,0.89,,0.0,,,,,,,
director-on-s32,director-on,32,14472192,0.86,,0.0,,,,,,,
director-on-s32,director-on,32,14502912,0.91,,0.0,,,,,,,
director-on-s32,director-on,32,14533632,0.91,,0.0,,,,,,,
director-on-s32,director-on,32,14564352,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,14595072,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,14625792,0.92,,0.0,,,,,,,
director-on-s32,director-on,32,14656512,0.91,,0.0,,,,,,,
director-on-s32,director-on,32,14687232,0.93,,0.0,,,,,,,
director-on-s32,director-on,32,14717952,0.9,,0.0,,,,,,,
director-on-s32,director-on,32,14748672,0.93,,0.0,,,,,,,
director-on-s32,director-on,32,14779392,0.92,,0.0,,,,,,,
director-on-s32,director-on,32,14810112,0.91,,0.0,,,,,,,
director-on-s32,director-on,32,14840832,0.93,,0.0,,,,,,,
director-on-s32,director-on,32,14871552,0.96,,0.0,,,,,,,
director-on-s32,director-on,32,14902272,0.91,,0.0,,,,,,,
director-on-s32,director-on,32,14932992,0.93,,0.0,,,,,,,
director-on-s32,director-on,32,14963712,0.94,,0.0,,,,,,,
director-on-s32,director-on,32,14994432,0.93,,0.0,,,,,,,
director-on-s32,director-on,32,14997504,0.93,,0.0,,,,,,,
director-on-s33,director-on,33,3072,0.0,,-1.0,,,,,,,
director-on-s33,director-on,33,33792,0.01,,-1.0,,,,,,,
director-on-s33,director-on,33,64512,0.02,,-1.0,,,,,,,
director-on-s33,director-on,33,95232,0.01,,-1.0,,,,,,,
director-on-s33,director-on,33,125952,0.02,,-1.0,,,,,,,
director-on-s33,director-on,33,156672,0.03,,-1.0,,,,,,,
director-on-s33,director-on,33,187392,0.02,,-1.0,,,,,,,
director-on-s33,director-on,33,218112,0.03,,-1.0,,,,,,,
director-on-s33,director-on,33,248832,0.06,,-1.0,,,,,,,
director-on-s33,director-on,33,279552,0.07,,-1.0,,,,,,,
director-on-s33,director-on,33,310272,0.03,,-1.0,,,,,,,
director-on-s33,director-on,33,340992,0.07,,-1.0,,,,,,,
director-on-s33,director-on,33,371712,0.04,,-1.0,,,,,,,
director-on-s33,director-on,33,402432,0.05,,-1.0,,,,,,,
director-on-s33,director-on,33,433152,0.06,,-1.0,,,,,,,
director-on-s33,director-on,33,463872,0.06,,-1.0,,,,,,,
director-on-s33,director-on,33,494592,0.07,,-1.0,,,,,,,
director-on-s33,director-on,33,525312,0.06,,-1.0,,,,,,,
director-on-s33,director-on,33,556032,0.07,,-1.0,,,,,,,
director-on-s33,director-on,33,586752,0.11,,-1.0,,,,,,,
director-on-s33,director-on,33,617472,0.08,,-1.0,,,,,,,
director-on-s33,director-on,33,648192,0.08,,-1.0,,,,,,,
director-on-s33,director-on,33,678912,0.05,,-1.0,,,,,,,
director-on-s33,director-on,33,709632,0.06,,-1.0,,,,,,,
director-on-s33,director-on,33,740352,0.07,,-1.0,,,,,,,
director-on-s33,director-on,33,771072,0.09,,-1.0,,,,,,,
director-on-s33,director-on,33,801792,0.1,,-1.0,,,,,,,
director-on-s33,director-on,33,832512,0.1,,-1.0,,,,,,,
director-on-s33,director-on,33,863232,0.09,,-1.0,,,,,,,
director-on-s33,director-on,33,893952,0.11,,-1.0,,,,,,,
director-on-s33,director-on,33,924672,0.1,,-1.0,,,,,,,
director-on-s33,director-on,33,955392,0.09,,-1.0,,,,,,,
director-on-s33,director-on,33,986112,0.1,,-1.0,,,,,,,
director-on-s33,director-on,33,1016832,0.06,,-1.0,,,,,,,
director-on-s33,director-on,33,1047552,0.11,,-1.0,,,,,,,
director-on-s33,director-on,33,1078272,0.15,,-1.0,,,,,,,
director-on-s33,director-on,33,1108992,0.13,,-1.0,,,,,,,
director-on-s33,director-on,33,1139712,0.07,,-1.0,,,,,,,
director-on-s33,director-on,33,1170432,0.07,,-1.0,,,,,,,
director-on-s33,director-on,33,1201152,0.14,,-1.0,,,,,,,
director-on-s33,director-on,33,1231872,0.14,,-1.0,,,,,,,
director-on-s33,director-on,33,1262592,0.12,,-1.0,,,,,,,
director-on-s33,director-on,33,1293312,0.14,,-1.0,,,,,,,
director-on-s33,director-on,33,1324032,0.13,,-1.0,,,,,,,
director-on-s33,director-on,33,1354752,0.17,,-1.0,,,,,,,
director-on-s33,director-on,33,1385472,0.13,,-1.0,,,,,,,
director-on-s33,director-on,33,1416192,0.17,,-1.0,,,,,,,
director-on-s33,director-on,33,1446912,0.1,,-1.0,,,,,,,
director-on-s33,director-on,33,1477632,0.08,,-1.0,,,,,,,
director-on-s33,director-on,33,1508352,0.14,,-1.0,,,,,,,
director-on-s33,director-on,33,1539072,0.17,,-1.0,,,,,,,
director-on-s33,director-on,33,1569792,0.11,,-1.0,,,,,,,
director-on-s33,director-on,33,1600512,0.1,,-1.0,,,,,,,
director-on-s33,director-on,33,1631232,0.2,,-1.0,,,,,,,
director-on-s33,director-on,33,1661952,0.15,,-1.0,,,,,,,
director-on-s33,director-on,33,1692672,0.19,,-1.0,,,,,,,
director-on-s33,director-on,33,1723392,0.14,,-1.0,,,,,,,
director-on-s33,director-on,33,1754112,0.15,,-1.0,,,,,,,
director-on-s33,director-on,33,1784832,0.1,,-1.0,,,,,,,
director-on-s33,director-on,33,1815552,0.18,,-1.0,,,,,,,
director-on-s33,director-on,33,1846272,0.17,,-1.0,,,,,,,
director-on-s33,director-on,33,1876992,0.19,,-1.0,,,,,,,
director-on-s33,director-on,33,1907712,0.18,,-1.0,,,,,,,
director-on-s33,director-on,33,1938432,0.2,,-1.0,,,,,,,
director-on-s33,director-on,33,1969152,0.21,,-1.0,,,,,,,
director-on-s33,director-on,33,1999872,0.11,,-1.0,,,,,,,
director-on-s33,director-on,33,2030592,0.19,,-1.0,,,,,,,
director-on-s33,director-on,33,2061312,0.17,,-1.0,,,,,,,
director-on-s33,director-on,33,2092032,0.15,,-1.0,,,,,,,
director-on-s33,director-on,33,2122752,0.13,,-1.0,,,,,,,
director-on-s33,director-on,33,2153472,0.16,,-1.0,,,,,,,
director-on-s33,director-on,33,2184192,0.14,,-1.0,,,,,,,
director-on-s33,director-on,33,2214912,0.17,,-1.0,,,,,,,
director-on-s33,director-on,33,2245632,0.25,,-1.0,,,,,,,
director-on-s33,director-on,33,2276352,0.23,,-1.0,,,,,,,
director-on-s33,director-on,33,2307072,0.11,,-1.0,,,,,,,
director-on-s33,director-on,33,2337792,0.18,,-1.0,,,,,,,
director-on-s33,director-on,33,2368512,0.28,,-1.0,,,,,,,
director-on-s33,director-on,33,2399232,0.25,,-1.0,,,,,,,
director-on-s33,director-on,33,2429952,0.2,,-1.0,,,,,,,
director-on-s33,director-on,33,2460672,0.16,,-1.0,,,,,,,
director-on-s33,director-on,33,2491392,0.28,,-1.0,,,,,,,
director-on-s33,director-on,33,2522112,0.2,,-1.0,,,,,,,
director-on-s33,director-on,33,2552832,0.26,,-1.0,,,,,,,
director-on-s33,director-on,33,2583552,0.22,,-1.0,,,,,,,
director-on-s33,director-on,33,2614272,0.24,,-1.0,,,,,,,
director-on-s33,director-on,33,2644992,0.2,,-1.0,,,,,,,
director-on-s33,director-on,33,2675712,0.27,,-1.0,,,,,,,
director-on-s33,director-on,33,2706432,0.2,,-1.0,,,,,,,
director-on-s33,director-on,33,2737152,0.22,,-1.0,,,,,,,
director-on-s33,director-on,33,2767872,0.32,,-1.0,,,,,,,
director-on-s33,director-on,33,2798592,0.26,,-1.0,,,,,,,
director-on-s33,director-on,33,2829312,0.37,,-1.0,,,,,,,
director-on-s33,director-on,33,2860032,0.22,,-1.0,,,,,,,
director-on-s33,director-on,33,2890752,0.29,,-1.0,,,,,,,
director-on-s33,director-on,33,2921472,0.23,,-1.0,,,,,,,
director-on-s33,director-on,33,2952192,0.29,,-1.0,,,,,,,
director-on-s33,director-on,33,2982912,0.23,,-1.0,,,,,,,
director-on-s33,director-on,33,3013632,0.27,,-1.0,,,,,,,
director-on-s33,director-on,33,3044352,0.29,,-1.0,,,,,,,
director-on-s33,director-on,33,3075072,0.26,,-1.0,,,,,,,
director-on-s33,director-on,33,3105792,0.3,,-1.0,,,,,,,
director-on-s33,director-on,33,3136512,0.27,,-1.0,,,,,,,
director-on-s33,director-on,33,3167232,0.3,,-1.0,,,,,,,
director-on-s33,director-on,33,3197952,0.3,,-1.0,,,,,,,
director-on-s33,director-on,33,3228672,0.31,,-1.0,,,,,,,
director-on-s33,director-on,33,3259392,0.28,,-1.0,,,,,,,
director-on-s33,director-on,33,3290112,0.26,,-1.0,,,,,,,
director-on-s33,director-on,33,3320832,0.37,,-1.0,,,,,,,
director-on-s33,director-on,33,3351552,0.34,,-1.0,,,,,,,
director-on-s33,director-on,33,3382272,0.41,,-1.0,,,,,,,
director-on-s33,director-on,33,3412992,0.29,,-1.0,,,,,,,
director-on-s33,director-on,33,3443712,0.35,,-1.0,,,,,,,
director-on-s33,director-on,33,3474432,0.33,,-1.0,,,,,,,
director-on-s33,director-on,33,3505152,0.34,,-1.0,,,,,,,
director-on-s33,director-on,33,3535872,0.33,,-1.0,,,,,,,
director-on-s33,director-on,33,3566592,0.38,,-1.0,,,,,,,
director-on-s33,director-on,33,3597312,0.32,,-1.0,,,,,,,
director-on-s33,director-on,33,3628032,0.34,,-1.0,,,,,,,
director-on-s33,director-on,33,3658752,0.26,,-1.0,,,,,,,
director-on-s33,director-on,33,3689472,0.35,,-1.0,,,,,,,
director-on-s33,director-on,33,3720192,0.45,,-1.0,,,,,,,
director-on-s33,director-on,33,3750912,0.33,,-1.0,,,,,,,
director-on-s33,director-on,33,3781632,0.43,,-1.0,,,,,,,
director-on-s33,director-on,33,3812352,0.42,,-1.0,,,,,,,
director-on-s33,director-on,33,3843072,0.4,,-1.0,,,,,,,
director-on-s33,director-on,33,3873792,0.48,,-1.0,,,,,,,
director-on-s33,director-on,33,3904512,0.38,,-1.0,,,,,,,
director-on-s33,director-on,33,3935232,0.47,,-1.0,,,,,,,
director-on-s33,director-on,33,3965952,0.44,,-1.0,,,,,,,
director-on-s33,director-on,33,3996672,0.45,,-1.0,,,,,,,
director-on-s33,director-on,33,4027392,0.4,,-1.0,,,,,,,
director-on-s33,director-on,33,4058112,0.46,,-1.0,,,,,,,
director-on-s33,director-on,33,4088832,0.42,,-1.0,,,,,,,
director-on-s33,director-on,33,4119552,0.47,,-1.0,,,,,,,
director-on-s33,director-on,33,4150272,0.53,,-1.0,,,,,,,
director-on-s33,director-on,33,4180992,0.42,,-1.0,,,,,,,
director-on-s33,director-on,33,4211712,0.55,,-1.0,,,,,,,
director-on-s33,director-on,33,4242432,0.46,,-1.0,,,,,,,
director-on-s33,director-on,33,4273152,0.53,,-1.0,,,,,,,
director-on-s33,director-on,33,4303872,0.52,,-0.988,,,,,,,
director-on-s33,director-on,33,4334592,0.57,,-0.988,,,,,,,
director-on-s33,director-on,33,4365312,0.55,,-0.988,,,,,,,
director-on-s33,director-on,33,4396032,0.48,,-0.988,,,,,,,
director-on-s33,director-on,33,4426752,0.55,,-0.988,,,,,,,
director-on-s33,director-on,33,4457472,0.52,,-0.988,,,,,,,
director-on-s33,director-on,33,4488192,0.51,,-0.964,,,,,,,
director-on-s33,director-on,33,4518912,0.48,,-0.952,,,,,,,
director-on-s33,director-on,33,4549632,0.51,,-0.939,,,,,,,
director-on-s33,director-on,33,4580352,0.54,,-0.939,,,,,,,
director-on-s33,director-on,33,4611072,0.48,,-0.913,,,,,,,
director-on-s33,director-on,33,4641792,0.52,,-0.9,,,,,,,
director-on-s33,director-on,33,4672512,0.48,,-0.875,,,,,,,
director-on-s33,director-on,33,4703232,0.43,,-0.863,,,,,,,
director-on-s33,director-on,33,4733952,0.52,,-0.863,,,,,,,
director-on-s33,director-on,33,4764672,0.44,,-0.838,,,,,,,
director-on-s33,director-on,33,4795392,0.53,,-0.838,,,,,,,
director-on-s33,director-on,33,4826112,0.54,,-0.827,,,,,,,
director-on-s33,director-on,33,4856832,0.59,,-0.8,,,,,,,
director-on-s33,director-on,33,4887552,0.44,,-0.8,,,,,,,
director-on-s33,director-on,33,4918272,0.52,,-0.8,,,,,,,
director-on-s33,director-on,33,4948992,0.44,,-0.788,,,,,,,
director-on-s33,director-on,33,4979712,0.56,,-0.774,,,,,,,
director-on-s33,director-on,33,5010432,0.51,,-0.733,,,,,,,
director-on-s33,director-on,33,5041152,0.58,,-0.733,,,,,,,
director-on-s33,director-on,33,5071872,0.48,,-0.733,,,,,,,
director-on-s33,director-on,33,5102592,0.49,,-0.708,,,,,,,
director-on-s33,director-on,33,5133312,0.54,,-0.679,,,,,,,
director-on-s33,director-on,33,5164032,0.63,,-0.679,,,,,,,
director-on-s33,director-on,33,5194752,0.48,,-0.666,,,,,,,
director-on-s33,director-on,33,5225472,0.54,,-0.666,,,,,,,
director-on-s33,director-on,33,5256192,0.63,,-0.666,,,,,,,
director-on-s33,director-on,33,5286912,0.55,,-0.64,,,,,,,
director-on-s33,director-on,33,5317632,0.62,,-0.64,,,,,,,
director-on-s33,director-on,33,5348352,0.57,,-0.603,,,,,,,
director-on-s33,director-on,33,5379072,0.52,,-0.577,,,,,,,
director-on-s33,director-on,33,5409792,0.63,,-0.555,,,,,,,
director-on-s33,director-on,33,5440512,0.52,,-0.505,,,,,,,
director-on-s33,director-on,33,5471232,0.6,,-0.505,,,,,,,
director-on-s33,director-on,33,5501952,0.52,,-0.482,,,,,,,
director-on-s33,director-on,33,5532672,0.62,,-0.482,,,,,,,
director-on-s33,director-on,33,5563392,0.49,,-0.457,,,,,,,
director-on-s33,director-on,33,5594112,0.58,,-0.428,,,,,,,
director-on-s33,director-on,33,5624832,0.57,,-0.416,,,,,,,
director-on-s33,director-on,33,5655552,0.63,,-0.386,,,,,,,
director-on-s33,director-on,33,5686272,0.62,,-0.357,,,,,,,
director-on-s33,director-on,33,5716992,0.48,,-0.333,,,,,,,
director-on-s33,director-on,33,5747712,0.57,,-0.319,,,,,,,
director-on-s33,director-on,33,5778432,0.56,,-0.268,,,,,,,
director-on-s33,director-on,33,5809152,0.53,,-0.233,,,,,,,
director-on-s33,director-on,33,5839872,0.54,,-0.222,,,,,,,
director-on-s33,director-on,33,5870592,0.61,,-0.208,,,,,,,
director-on-s33,director-on,33,5901312,0.54,,-0.178,,,,,,,
director-on-s33,director-on,33,5932032,0.56,,-0.166,,,,,,,
director-on-s33,director-on,33,5962752,0.59,,-0.14,,,,,,,
director-on-s33,director-on,33,5993472,0.45,,-0.109,,,,,,,
director-on-s33,director-on,33,6024192,0.56,,-0.109,,,,,,,
director-on-s33,director-on,33,6054912,0.5,,-0.109,,,,,,,
director-on-s33,director-on,33,6085632,0.56,,-0.109,,,,,,,
director-on-s33,director-on,33,6116352,0.54,,-0.084,,,,,,,
director-on-s33,director-on,33,6147072,0.53,,-0.054,,,,,,,
director-on-s33,director-on,33,6177792,0.59,,-0.016,,,,,,,
director-on-s33,director-on,33,6208512,0.66,,0.0,,,,,,,
director-on-s33,director-on,33,6239232,0.61,,0.0,,,,,,,
director-on-s33,director-on,33,6269952,0.6,,0.0,,,,,,,
director-on-s33,director-on,33,6300672,0.56,,0.0,,,,,,,
director-on-s33,director-on,33,6331392,0.59,,0.0,,,,,,,
director-on-s33,director-on,33,6362112,0.59,,0.0,,,,,,,
director-on-s33,director-on,33,6392832,0.58,,0.0,,,,,,,
director-on-s33,director-on,33,6423552,0.61,,0.0,,,,,,,
director-on-s33,director-on,33,6454272,0.61,,0.0,,,,,,,
director-on-s33,director-on,33,6484992,0.62,,0.0,,,,,,,
director-on-s33,director-on,33,6515712,0.65,,0.0,,,,,,,
director-on-s33,director-on,33,6546432,0.69,,0.0,,,,,,,
director-on-s33,director-on,33,6577152,0.52,,0.0,,,,,,,
director-on-s33,director-on,33,6607872,0.61,,0.0,,,,,,,
director-on-s33,director-on,33,6638592,0.61,,0.0,,,,,,,
director-on-s33,director-on,33,6669312,0.55,,0.0,,,,,,,
director-on-s33,director-on,33,6700032,0.63,,0.0,,,,,,,
director-on-s33,director-on,33,6730752,0.56,,0.0,,,,,,,
director-on-s33,director-on,33,6761472,0.49,,0.0,,,,,,,
director-on-s33,director-on,33,6792192,0.71,,0.0,,,,,,,
director-on-s33,director-on,33,6822912,0.56,,0.0,,,,,,,
director-on-s33,director-on,33,6853632,0.68,,0.0,,,,,,,
director-on-s33,director-on,33,6884352,0.54,,0.0,,,,,,,
director-on-s33,director-on,33,6915072,0.57,,0.0,,,,,,,
director-on-s33,director-on,33,6945792,0.7,,0.0,,,,,,,
director-on-s33,director-on,33,6976512,0.65,,0.0,,,,,,,
director-on-s33,director-on,33,7007232,0.66,,0.0,,,,,,,
director-on-s33,director-on,33,7037952,0.65,,0.0,,,,,,,
director-on-s33,director-on,33,7068672,0.66,,0.0,,,,,,,
director-on-s33,director-on,33,7099392,0.69,,0.0,,,,,,,
director-on-s33,director-on,33,7130112,0.59,,0.0,,,,,,,
director-on-s33,director-on,33,7160832,0.67,,0.0,,,,,,,
director-on-s33,director-on,33,7191552,0.61,,0.0,,,,,,,
director-on-s33,director-on,33,7222272,0.55,,0.0,,,,,,,
director-on-s33,director-on,33,7252992,0.61,,0.0,,,,,,,
director-on-s33,director-on,33,7283712,0.63,,0.0,,,,,,,
director-on-s33,director-on,33,7314432,0.62,,0.0,,,,,,,
director-on-s33,director-on,33,7345152,0.72,,0.0,,,,,,,
director-on-s33,director-on,33,7375872,0.66,,0.0,,,,,,,
director-on-s33,director-on,33,7406592,0.7,,0.0,,,,,,,
director-on-s33,director-on,33,7437312,0.6,,0.0,,,,,,,
director-on-s33,director-on,33,7468032,0.61,,0.0,,,,,,,
director-on-s33,director-on,33,7498752,0.67,,0.0,,,,,,,
director-on-s33,director-on,33,7529472,0.64,,0.0,,,,,,,
director-on-s33,director-on,33,7560192,0.59,,0.0,,,,,,,
director-on-s33,director-on,33,7590912,0.69,,0.0,,,,,,,
director-on-s33,director-on,33,7621632,0.61,,0.0,,,,,,,
director-on-s33,director-on,33,7652352,0.71,,0.0,,,,,,,
director-on-s33,director-on,33,7683072,0.72,,0.0,,,,,,,
director-on-s33,director-on,33,7713792,0.72,,0.0,,,,,,,
director-on-s33,director-on,33,7744512,0.73,,0.0,,,,,,,
director-on-s33,director-on,33,7775232,0.67,,0.0,,,,,,,
director-on-s33,director-on,33,7805952,0.69,,0.0,,,,,,,
director-on-s33,director-on,33,7836672,0.66,,0.0,,,,,,,
director-on-s33,director-on,33,7867392,0.67,,0.0,,,,,,,
director-on-s33,director-on,33,7898112,0.65,,0.0,,,,,,,
director-on-s33,director-on,33,7928832,0.59,,0.0,,,,,,,
director-on-s33,director-on,33,7959552,0.69,,0.0,,,,,,,
director-on-s33,director-on,33,7990272,0.61,,0.0,,,,,,,
director-on-s33,director-on,33,8020992,0.7,,0.0,,,,,,,
director-on-s33,director-on,33,8051712,0.72,,0.0,,,,,,,
director-on-s33,director-on,33,8082432,0.67,,0.0,,,,,,,
director-on-s33,director-on,33,8113152,0.67,,0.0,,,,,,,
director-on-s33,director-on,33,8143872,0.67,,0.0,,,,,,,
director-on-s33,director-on,33,8174592,0.61,,0.0,,,,,,,
director-on-s33,director-on,33,8205312,0.66,,0.0,,,,,,,
director-on-s33,director-on,33,8236032,0.77,,0.0,,,,,,,
director-on-s33,director-on,33,8266752,0.7,,0.0,,,,,,,
director-on-s33,director-on,33,8297472,0.66,,0.0,,,,,,,
director-on-s33,director-on,33,8328192,0.71,,0.0,,,,,,,
director-on-s33,director-on,33,8358912,0.69,,0.0,,,,,,,
