run,arm,seed,step,train_win_rate,train_score,difficulty,r_objective,r_alpha,r_beta,r_zeta,r_delta,coverage,visit_entropy
w10s-obj-off-s61,w10s-obj-off,61,4088832,0.16,0.613,-1.0,-0.7441,0.0,0.0,0.0,0.0,1.0,0.934
w10s-obj-off-s61,w10s-obj-off,61,4119552,0.12,0.588,-1.0,-0.6937,0.0,0.0,0.0,0.0,1.0,0.934
w10s-obj-off-s61,w10s-obj-off,61,4150272,0.08,0.556,-1.0,-0.7215,0.0,0.0,0.0,0.0,1.0,0.934
w10s-obj-off-s61,w10s-obj-off,61,4180992,0.13,0.592,-1.0,-0.8118,0.0,0.0,0.0,0.0,1.0,0.934
w10s-obj-off-s61,w10s-obj-off,61,4211712,0.14,0.588,-1.0,-0.7558,0.0,0.0,0.0,0.0,1.0,0.934
w10s-obj-off-s61,w10s-obj-off,61,4242432,0.1,0.573,-1.0,-0.8104,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4273152,0.13,0.595,-1.0,-0.725,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4303872,0.15,0.621,-1.0,-0.7964,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4334592,0.09,0.578,-1.0,-0.7454,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4365312,0.12,0.577,-1.0,-0.79,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4396032,0.1,0.564,-1.0,-0.6295,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4426752,0.18,0.628,-1.0,-0.6791,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4457472,0.08,0.57,-1.0,-0.67,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4488192,0.18,0.648,-1.0,-0.5672,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4518912,0.16,0.606,-1.0,-0.6448,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4549632,0.22,0.669,-1.0,-0.7225,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4580352,0.13,0.578,-1.0,-0.6678,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4611072,0.18,0.642,-1.0,-0.4135,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4641792,0.17,0.63,-1.0,-0.6257,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4672512,0.17,0.622,-1.0,-0.5313,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4703232,0.17,0.649,-1.0,-0.5164,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4733952,0.24,0.685,-1.0,-0.7392,0.0,0.0,0.0,0.0,1.0,0.935
w10s-obj-off-s61,w10s-obj-off,61,4764672,0.18,0.682,-1.0,-0.6513,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,4795392,0.11,0.562,-1.0,-0.5708,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,4826112,0.16,0.578,-1.0,-0.6845,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,4856832,0.16,0.613,-1.0,-0.5566,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,4887552,0.19,0.671,-1.0,-0.6294,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,4918272,0.18,0.638,-1.0,-0.5777,0.0,0.0,0.0,0.0,1.0,0.936
