run,arm,seed,step,train_win_rate,train_score,difficulty,r_objective,r_alpha,r_beta,r_zeta,r_delta,coverage,visit_entropy
w10s-shp-cur-s71,w10s-shp-cur,71,3072,0.0,0.419,-1.0,,,,,,,
w10s-shp-cur-s71,w10s-shp-cur,71,33792,0.01,0.472,-1.0,-1.0,0.0734,0.0002,-0.0182,0.0177,0.968,0.94
w10s-shp-cur-s71,w10s-shp-cur,71,64512,0.02,0.493,-1.0,-0.95,0.0686,0.0002,-0.0181,0.0145,0.995,0.946
w10s-shp-cur-s71,w10s-shp-cur,71,95232,0.02,0.525,-1.0,-1.0,0.0733,0.0002,-0.0165,0.0122,1.0,0.948
w10s-shp-cur-s71,w10s-shp-cur,71,125952,0.02,0.554,-1.0,-0.927,0.0717,0.0002,-0.0171,0.0109,1.0,0.947
w10s-shp-cur-s71,w10s-shp-cur,71,156672,0.02,0.591,-1.0,-0.9527,0.0693,0.0002,-0.0159,0.0103,1.0,0.947
w10s-shp-cur-s71,w10s-shp-cur,71,187392,0.01,0.522,-1.0,-0.9279,0.0734,0.0002,-0.018,0.0084,1.0,0.948
w10s-shp-cur-s71,w10s-shp-cur,71,218112,0.05,0.58,-1.0,-0.925,0.0749,0.0002,-0.0167,0.0082,1.0,0.949
w10s-shp-cur-s71,w10s-shp-cur,71,248832,0.04,0.574,-1.0,-0.9311,0.0705,0.0002,-0.0177,0.0084,1.0,0.949
w10s-shp-cur-s71,w10s-shp-cur,71,279552,0.02,0.554,-1.0,-0.9517,0.0708,0.0002,-0.017,0.007,1.0,0.95
w10s-shp-cur-s71,w10s-shp-cur,71,310272,0.03,0.54,-1.0,-0.9062,0.0723,0.0002,-0.0163,0.007,1.0,0.95
w10s-shp-cur-s71,w10s-shp-cur,71,340992,0.03,0.548,-1.0,-0.8786,0.0728,0.0002,-0.0187,0.007,1.0,0.951
w10s-shp-cur-s71,w10s-shp-cur,71,371712,0.03,0.594,-1.0,-0.9261,0.0717,0.0002,-0.0184,0.0064,1.0,0.951
w10s-shp-cur-s71,w10s-shp-cur,71,402432,0.05,0.571,-1.0,-0.9251,0.0705,0.0002,-0.0176,0.006,1.0,0.951
w10s-shp-cur-s71,w10s-shp-cur,71,433152,0.05,0.612,-1.0,-0.8305,0.0716,0.0002,-0.0185,0.0059,1.0,0.952
w10s-shp-cur-s71,w10s-shp-cur,71,463872,0.05,0.531,-1.0,-0.8801,0.0708,0.0002,-0.0175,0.006,1.0,0.953
w10s-shp-cur-s71,w10s-shp-cur,71,494592,0.05,0.582,-1.0,-0.8284,0.0748,0.0002,-0.0177,0.0053,1.0,0.953
w10s-shp-cur-s71,w10s-shp-cur,71,525312,0.04,0.57,-1.0,-0.879,0.0709,0.0002,-0.0188,0.0054,1.0,0.953
w10s-shp-cur-s71,w10s-shp-cur,71,556032,0.04,0.591,-1.0,-0.8348,0.0688,0.0001,-0.017,0.0051,1.0,0.953
w10s-shp-cur-s71,w10s-shp-cur,71,586752,0.12,0.619,-1.0,-0.8586,0.071,0.0001,-0.0182,0.0053,1.0,0.954
w10s-shp-cur-s71,w10s-shp-cur,71,617472,0.09,0.638,-1.0,-0.8102,0.0695,0.0002,-0.0171,0.0057,1.0,0.954
w10s-shp-cur-s71,w10s-shp-cur,71,648192,0.09,0.604,-1.0,-0.7861,0.0728,0.0002,-0.0176,0.0052,1.0,0.954
w10s-shp-cur-s71,w10s-shp-cur,71,678912,0.02,0.53,-1.0,-0.95,0.0754,0.0002,-0.0192,0.005,1.0,0.954
w10s-shp-cur-s71,w10s-shp-cur,71,709632,0.05,0.583,-1.0,-0.8792,0.0709,0.0002,-0.017,0.0048,1.0,0.954
w10s-shp-cur-s71,w10s-shp-cur,71,740352,0.08,0.624,-1.0,-0.7866,0.0715,0.0002,-0.018,0.0048,1.0,0.955
w10s-shp-cur-s71,w10s-shp-cur,71,771072,0.1,0.54,-1.0,-0.95,0.0747,0.0002,-0.0186,0.0045,1.0,0.955
w10s-shp-cur-s71,w10s-shp-cur,71,801792,0.04,0.546,-1.0,-0.8839,0.0705,0.0002,-0.0174,0.0045,1.0,0.955
w10s-shp-cur-s71,w10s-shp-cur,71,832512,0.05,0.571,-1.0,-0.9778,0.0742,0.0002,-0.0186,0.004,1.0,0.955
w10s-shp-cur-s71,w10s-shp-cur,71,863232,0.07,0.601,-1.0,-0.7583,0.0724,0.0002,-0.0191,0.0044,1.0,0.955
w10s-shp-cur-s71,w10s-shp-cur,71,893952,0.01,0.568,-1.0,-0.7792,0.0762,0.0002,-0.0189,0.0043,1.0,0.955
w10s-shp-cur-s71,w10s-shp-cur,71,924672,0.09,0.626,-1.0,-0.712,0.0716,0.0002,-0.0184,0.0043,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,955392,0.1,0.626,-1.0,-0.7818,0.0691,0.0002,-0.0196,0.0043,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,986112,0.1,0.65,-1.0,-0.6017,0.0659,0.0002,-0.0188,0.0044,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,1016832,0.08,0.607,-1.0,-0.8274,0.0714,0.0002,-0.0171,0.0047,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,1047552,0.07,0.598,-1.0,-0.8787,0.0686,0.0002,-0.0193,0.0041,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,1078272,0.11,0.627,-1.0,-0.8564,0.07,0.0002,-0.0181,0.0042,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,1108992,0.08,0.644,-1.0,-0.9008,0.0727,0.0002,-0.0187,0.004,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,1139712,0.06,0.594,-1.0,-0.8606,0.0709,0.0002,-0.017,0.004,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,1170432,0.05,0.6,-1.0,-0.8818,0.0716,0.0002,-0.0195,0.0042,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,1201152,0.08,0.594,-1.0,-0.7361,0.073,0.0002,-0.0175,0.0036,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,1231872,0.12,0.667,-1.0,-0.7132,0.0702,0.0002,-0.0184,0.0038,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,1262592,0.05,0.594,-1.0,-0.8312,0.0738,0.0002,-0.0191,0.004,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,1293312,0.07,0.617,-1.0,-0.8785,0.0729,0.0002,-0.0186,0.0038,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,1324032,0.08,0.603,-1.0,-0.9049,0.0736,0.0002,-0.0193,0.0036,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,1354752,0.13,0.652,-1.0,-0.6644,0.0722,0.0002,-0.0175,0.0037,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,1385472,0.11,0.64,-1.0,-0.6597,0.0699,0.0002,-0.0168,0.0037,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,1416192,0.06,0.634,-1.0,-0.6688,0.0702,0.0002,-0.0186,0.0034,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,1446912,0.1,0.632,-1.0,-0.8307,0.0711,0.0002,-0.0174,0.0032,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,1477632,0.09,0.655,-1.0,-0.7825,0.0695,0.0002,-0.0169,0.0032,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,1508352,0.08,0.563,-1.0,-0.6706,0.0695,0.0001,-0.0177,0.0033,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,1539072,0.12,0.619,-1.0,-0.6955,0.0659,0.0002,-0.0172,0.0032,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,1569792,0.12,0.664,-1.0,-0.7958,0.072,0.0002,-0.0176,0.0031,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,1600512,0.1,0.634,-1.0,-0.729,0.0708,0.0002,-0.0174,0.0033,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,1631232,0.06,0.574,-1.0,-0.5453,0.0707,0.0002,-0.0176,0.0032,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,1661952,0.19,0.694,-1.0,-0.6955,0.0722,0.0002,-0.0182,0.0033,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,1692672,0.1,0.637,-1.0,-0.594,0.0716,0.0002,-0.0177,0.0032,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,1723392,0.11,0.65,-1.0,-0.5555,0.07,0.0001,-0.0184,0.0031,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,1754112,0.14,0.67,-1.0,-0.7873,0.0719,0.0001,-0.0177,0.0031,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,1784832,0.11,0.618,-1.0,-0.7664,0.0714,0.0002,-0.0191,0.003,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,1815552,0.1,0.605,-1.0,-0.6425,0.0695,0.0002,-0.0182,0.0031,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,1846272,0.17,0.677,-1.0,-0.7845,0.0723,0.0002,-0.0183,0.0033,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,1876992,0.18,0.717,-1.0,-0.8143,0.0761,0.0002,-0.0182,0.0032,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,1907712,0.24,0.734,-1.0,-0.6962,0.0701,0.0002,-0.018,0.003,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,1938432,0.16,0.686,-1.0,-0.5968,0.0714,0.0002,-0.0167,0.003,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,1969152,0.17,0.705,-1.0,-0.591,0.0669,0.0002,-0.018,0.0029,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,1999872,0.2,0.735,-1.0,-0.6143,0.0728,0.0002,-0.0177,0.003,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2030592,0.16,0.676,-1.0,-0.7786,0.0703,0.0002,-0.0169,0.0029,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2061312,0.23,0.709,-1.0,-0.5894,0.071,0.0002,-0.0181,0.0028,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2092032,0.2,0.72,-1.0,-0.5861,0.0704,0.0002,-0.0182,0.0029,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2122752,0.13,0.662,-1.0,-0.782,0.0723,0.0002,-0.0194,0.0028,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2153472,0.16,0.616,-1.0,-0.7391,0.0749,0.0002,-0.0187,0.0027,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2184192,0.11,0.615,-1.0,-0.5959,0.0698,0.0002,-0.018,0.0027,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2214912,0.15,0.697,-1.0,-0.7105,0.0737,0.0002,-0.0185,0.0027,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2245632,0.25,0.771,-1.0,-0.7111,0.0722,0.0002,-0.0162,0.0027,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2276352,0.23,0.788,-1.0,-0.6695,0.0738,0.0001,-0.0174,0.0025,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2307072,0.14,0.65,-1.0,-0.6302,0.0738,0.0001,-0.0186,0.0028,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2337792,0.12,0.677,-1.0,-0.6763,0.0709,0.0002,-0.019,0.0025,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2368512,0.17,0.712,-1.0,-0.4973,0.0725,0.0001,-0.0177,0.0025,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2399232,0.17,0.648,-1.0,-0.8191,0.07,0.0002,-0.0181,0.0027,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2429952,0.19,0.686,-1.0,-0.3385,0.0662,0.0002,-0.0173,0.0024,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2460672,0.13,0.651,-1.0,-0.4213,0.0729,0.0002,-0.0176,0.0026,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2491392,0.19,0.674,-1.0,-0.641,0.0706,0.0002,-0.0178,0.0023,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2522112,0.18,0.69,-1.0,-0.5541,0.0696,0.0002,-0.0194,0.0028,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2552832,0.12,0.651,-1.0,-0.5492,0.0703,0.0001,-0.018,0.0025,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2583552,0.17,0.7,-1.0,-0.5725,0.0737,0.0002,-0.0177,0.0026,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2614272,0.19,0.709,-1.0,-0.4522,0.0689,0.0001,-0.0176,0.0024,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2644992,0.22,0.692,-1.0,-0.6271,0.0717,0.0001,-0.0181,0.0023,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2675712,0.21,0.759,-1.0,-0.5642,0.0728,0.0002,-0.0189,0.0023,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2706432,0.29,0.755,-1.0,-0.5659,0.0694,0.0001,-0.0183,0.0022,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2737152,0.18,0.692,-1.0,-0.4174,0.0737,0.0001,-0.0165,0.0022,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2767872,0.21,0.717,-1.0,-0.5161,0.0686,0.0002,-0.0176,0.0025,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,2798592,0.2,0.679,-1.0,-0.4887,0.0712,0.0002,-0.0185,0.0024,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2829312,0.21,0.725,-1.0,-0.3558,0.0716,0.0002,-0.0193,0.0025,1.0,0.96
w10s-shp-cur-s71,w10s-shp-cur,71,2860032,0.24,0.757,-1.0,-0.5494,0.0708,0.0002,-0.019,0.0026,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,2890752,0.27,0.764,-1.0,-0.637,0.073,0.0002,-0.0182,0.0025,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,2921472,0.27,0.823,-1.0,-0.5444,0.0727,0.0002,-0.0177,0.0024,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,2952192,0.26,0.801,-1.0,-0.481,0.0711,0.0002,-0.0164,0.0024,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,2982912,0.22,0.728,-1.0,-0.4728,0.072,0.0002,-0.0181,0.0024,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3013632,0.17,0.698,-1.0,-0.4003,0.0714,0.0002,-0.0185,0.0022,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3044352,0.22,0.777,-1.0,-0.4001,0.0719,0.0001,-0.0174,0.0024,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3075072,0.26,0.767,-1.0,-0.4742,0.0709,0.0002,-0.0172,0.0023,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3105792,0.27,0.788,-1.0,-0.5127,0.0708,0.0001,-0.0186,0.0023,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3136512,0.2,0.678,-1.0,-0.3646,0.0702,0.0002,-0.0195,0.002,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3167232,0.17,0.669,-1.0,-0.2303,0.0688,0.0002,-0.0201,0.0024,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3197952,0.33,0.846,-1.0,-0.4174,0.0721,0.0002,-0.0185,0.0023,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3228672,0.2,0.712,-1.0,-0.4192,0.0705,0.0002,-0.0181,0.0024,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3259392,0.27,0.745,-1.0,-0.3792,0.068,0.0002,-0.0178,0.0023,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3290112,0.25,0.782,-1.0,-0.0498,0.0681,0.0002,-0.0194,0.0021,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3320832,0.23,0.733,-1.0,-0.3622,0.0693,0.0001,-0.0196,0.0023,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3351552,0.29,0.787,-1.0,-0.2072,0.0677,0.0002,-0.0188,0.002,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3382272,0.29,0.825,-1.0,-0.2442,0.0739,0.0002,-0.0173,0.0024,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3412992,0.33,0.818,-1.0,-0.2123,0.0697,0.0002,-0.0188,0.0022,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3443712,0.37,0.844,-1.0,-0.3478,0.0736,0.0001,-0.0181,0.002,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3474432,0.27,0.774,-1.0,-0.1932,0.0678,0.0001,-0.0178,0.0021,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3505152,0.3,0.819,-1.0,-0.2413,0.0708,0.0001,-0.0186,0.0021,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3535872,0.33,0.796,-1.0,-0.0738,0.0687,0.0002,-0.0182,0.0023,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3566592,0.31,0.747,-1.0,-0.3784,0.0696,0.0001,-0.0182,0.0021,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3597312,0.28,0.803,-1.0,-0.1268,0.0697,0.0001,-0.0181,0.002,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3628032,0.3,0.819,-1.0,-0.247,0.0713,0.0002,-0.0188,0.0021,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3658752,0.3,0.847,-1.0,-0.11,0.0744,0.0002,-0.0184,0.0019,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3689472,0.32,0.838,-1.0,0.043,0.0691,0.0001,-0.0172,0.0019,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3720192,0.35,0.863,-1.0,-0.0708,0.073,0.0001,-0.0178,0.0022,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3750912,0.36,0.85,-1.0,-0.3667,0.0726,0.0002,-0.0191,0.002,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3781632,0.35,0.833,-1.0,0.0916,0.0672,0.0001,-0.0172,0.002,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3812352,0.28,0.78,-1.0,-0.0865,0.071,0.0001,-0.0181,0.002,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3843072,0.46,0.952,-1.0,-0.129,0.0701,0.0001,-0.0161,0.0019,1.0,0.959
w10s-shp-cur-s71,w10s-shp-cur,71,3873792,0.36,0.839,-1.0,-0.0549,0.0669,0.0001,-0.0196,0.002,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,3904512,0.25,0.727,-1.0,-0.2763,0.0743,0.0002,-0.019,0.002,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,3935232,0.43,0.948,-1.0,-0.0542,0.0729,0.0001,-0.0185,0.0019,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,3965952,0.43,0.927,-1.0,0.0386,0.0706,0.0001,-0.0179,0.002,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,3996672,0.37,0.874,-1.0,0.0933,0.0702,0.0002,-0.0201,0.0021,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,4027392,0.42,0.927,-1.0,-0.1035,0.073,0.0001,-0.0183,0.0018,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,4058112,0.42,0.933,-1.0,-0.1905,0.0708,0.0001,-0.0187,0.002,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,4088832,0.38,0.88,-1.0,-0.0089,0.0716,0.0001,-0.0185,0.0019,1.0,0.958
w10s-shp-cur-s71,w10s-shp-cur,71,4119552,0.49,1.004,-1.0,-0.068,0.0715,0.0001,-0.0185,0.002,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,4150272,0.43,0.968,-1.0,0.1517,0.0672,0.0001,-0.0182,0.002,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,4180992,0.45,0.957,-1.0,0.1991,0.0686,0.0001,-0.0183,0.0018,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,4211712,0.5,0.998,-1.0,-0.0465,0.067,0.0001,-0.0187,0.0019,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,4242432,0.42,0.909,-1.0,0.014,0.0728,0.0001,-0.0177,0.0019,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,4273152,0.41,0.924,-1.0,0.1256,0.0684,0.0001,-0.0182,0.0019,1.0,0.957
w10s-shp-cur-s71,w10s-shp-cur,71,4303872,0.44,0.962,-1.0,-0.0669,0.0702,0.0001,-0.0199,0.0017,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,4334592,0.48,1.004,-1.0,0.0698,0.072,0.0001,-0.0199,0.002,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,4365312,0.53,1.031,-1.0,-0.0382,0.0695,0.0001,-0.0196,0.0019,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,4396032,0.53,1.016,-1.0,0.098,0.0719,0.0001,-0.0189,0.0018,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,4426752,0.45,0.971,-1.0,0.1043,0.0689,0.0001,-0.0178,0.0017,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,4457472,0.43,0.929,-1.0,0.1197,0.0704,0.0001,-0.0203,0.0017,1.0,0.956
w10s-shp-cur-s71,w10s-shp-cur,71,4488192,0.45,0.945,-1.0,0.3864,0.0705,0.0001,-0.0179,0.0017,1.0,0.955
w10s-shp-cur-s71,w10s-shp-cur,71,4518912,0.49,1.025,-1.0,0.1453,0.0708,0.0001,-0.0189,0.0015,1.0,0.955
w10s-shp-cur-s71,w10s-shp-cur,71,4549632,0.5,1.0,-1.0,0.0885,0.0715,0.0001,-0.0184,0.0017,1.0,0.955
w10s-shp-cur-s71,w10s-shp-cur,71,4580352,0.44,0.944,-1.0,0.216,0.0696,0.0001,-0.0189,0.0018,1.0,0.955
w10s-shp-cur-s71,w10s-shp-cur,71,4611072,0.52,1.041,-0.983,0.6187,0.067,0.0001,-0.0187,0.0017,1.0,0.955
w10s-shp-cur-s71,w10s-shp-cur,71,4641792,0.53,1.038,-0.983,0.0884,0.068,0.0001,-0.0173,0.0017,1.0,0.954
w10s-shp-cur-s71,w10s-shp-cur,71,4672512,0.57,1.047,-0.972,0.2408,0.071,0.0001,-0.019,0.0017,1.0,0.954
w10s-shp-cur-s71,w10s-shp-cur,71,4703232,0.57,1.062,-0.972,0.2721,0.0702,0.0001,-0.0189,0.0016,1.0,0.954
w10s-shp-cur-s71,w10s-shp-cur,71,4733952,0.61,1.055,-0.972,-0.0324,0.0712,0.0001,-0.0189,0.0018,1.0,0.954
w10s-shp-cur-s71,w10s-shp-cur,71,4764672,0.54,1.045,-0.973,0.2792,0.067,0.0001,-0.0172,0.0016,1.0,0.954
w10s-shp-cur-s71,w10s-shp-cur,71,4795392,0.58,1.052,-0.959,0.0779,0.0719,0.0001,-0.0191,0.0017,1.0,0.954
w10s-shp-cur-s71,w10s-shp-cur,71,4826112,0.51,0.997,-0.959,0.1402,0.0709,0.0001,-0.0189,0.0017,1.0,0.953
w10s-shp-cur-s71,w10s-shp-cur,71,4856832,0.57,1.054,-0.959,0.2575,0.0684,0.0001,-0.018,0.0018,1.0,0.953
w10s-shp-cur-s71,w10s-shp-cur,71,4887552,0.5,1.032,-0.946,0.0045,0.0705,0.0002,-0.0199,0.0017,1.0,0.953
w10s-shp-cur-s71,w10s-shp-cur,71,4918272,0.57,1.048,-0.924,-0.0492,0.0675,0.0001,-0.0186,0.0016,1.0,0.953
w10s-shp-cur-s71,w10s-shp-cur,71,4948992,0.48,0.985,-0.924,0.0797,0.0703,0.0001,-0.0172,0.0016,1.0,0.953
w10s-shp-cur-s71,w10s-shp-cur,71,4979712,0.57,1.056,-0.913,0.1232,0.0733,0.0001,-0.0197,0.0016,1.0,0.953
w10s-shp-cur-s71,w10s-shp-cur,71,5010432,0.6,1.097,-0.913,-0.002,0.0683,0.0001,-0.0179,0.0016,1.0,0.952
w10s-shp-cur-s71,w10s-shp-cur,71,5041152,0.51,1.046,-0.89,0.2396,0.069,0.0001,-0.0179,0.0016,1.0,0.952
w10s-shp-cur-s71,w10s-shp-cur,71,5071872,0.5,0.967,-0.89,0.2655,0.0712,0.0001,-0.0173,0.0016,1.0,0.952
w10s-shp-cur-s71,w10s-shp-cur,71,5102592,0.49,0.991,-0.879,0.2827,0.0689,0.0001,-0.0165,0.0014,1.0,0.952
w10s-shp-cur-s71,w10s-shp-cur,71,5133312,0.59,1.066,-0.867,0.3872,0.0693,0.0001,-0.0179,0.0016,1.0,0.952
w10s-shp-cur-s71,w10s-shp-cur,71,5164032,0.5,1.005,-0.867,0.3352,0.0729,0.0001,-0.018,0.0017,1.0,0.952
w10s-shp-cur-s71,w10s-shp-cur,71,5194752,0.55,1.032,-0.853,0.2029,0.073,0.0001,-0.0186,0.0015,1.0,0.952
w10s-shp-cur-s71,w10s-shp-cur,71,5225472,0.59,1.042,-0.839,0.446,0.069,0.0001,-0.0177,0.0016,1.0,0.951
w10s-shp-cur-s71,w10s-shp-cur,71,5256192,0.56,1.041,-0.827,0.3276,0.0704,0.0001,-0.0175,0.0014,1.0,0.951
w10s-shp-cur-s71,w10s-shp-cur,71,5286912,0.58,1.035,-0.799,0.308,0.0713,0.0001,-0.0188,0.0017,1.0,0.951
w10s-shp-cur-s71,w10s-shp-cur,71,5317632,0.55,1.001,-0.799,0.2748,0.0716,0.0001,-0.019,0.0016,1.0,0.951
w10s-shp-cur-s71,w10s-shp-cur,71,5348352,0.59,1.058,-0.769,0.254,0.073,0.0002,-0.0177,0.0016,1.0,0.951
w10s-shp-cur-s71,w10s-shp-cur,71,5379072,0.42,0.91,-0.747,0.1562,0.0709,0.0002,-0.0167,0.0014,1.0,0.951
w10s-shp-cur-s71,w10s-shp-cur,71,5409792,0.62,1.111,-0.723,0.2296,0.0729,0.0001,-0.0192,0.0015,1.0,0.951
w10s-shp-cur-s71,w10s-shp-cur,71,5440512,0.5,0.998,-0.711,0.2634,0.0661,0.0001,-0.02,0.0013,1.0,0.95
w10s-shp-cur-s71,w10s-shp-cur,71,5471232,0.48,0.975,-0.695,0.2667,0.0705,0.0001,-0.0179,0.0014,1.0,0.95
w10s-shp-cur-s71,w10s-shp-cur,71,5501952,0.57,1.048,-0.68,0.2747,0.0681,0.0002,-0.0166,0.0014,1.0,0.95
w10s-shp-cur-s71,w10s-shp-cur,71,5532672,0.63,1.086,-0.654,0.3181,0.073,0.0001,-0.0181,0.0013,1.0,0.95
w10s-shp-cur-s71,w10s-shp-cur,71,5563392,0.52,1.015,-0.616,0.0746,0.0702,0.0001,-0.0174,0.0014,1.0,0.95
w10s-shp-cur-s71,w10s-shp-cur,71,5594112,0.61,1.08,-0.616,0.4063,0.0686,0.0002,-0.0179,0.0014,1.0,0.95
